# View: fund_header
# Question: What is this fund, and how has it done?
# As of: 2026-09-26
# Data as of: 26 Sep 2026 (0 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Generated: 2026-09-26T10:37:23.332527+00:00
key,label,value
return_1y,"Return, 1 year",0.065314
return_3y,"Return, 3 years",0.069520
return_5y,"Return, 5 years",0.063798
rank_3y,"Category rank, 3 years",15th of 34
worst_fall,Worst fall,-0.002454
volatility,Volatility,0.001576
fund_size,Fund size,317545192000.00
ter,Expense ratio,0.1600
