# View: fund_header
# Question: What is this fund, and how has it done?
# As of: 2026-09-26
# Data as of: 24 Sep 2026 (2 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Generated: 2026-09-26T10:34:25.064562+00:00
key,label,value
return_1y,"Return, 1 year",0.456408
return_3y,"Return, 3 years",0.301125
return_5y,"Return, 5 years",0.124795
rank_3y,"Category rank, 3 years",10th of 44
worst_fall,Worst fall,-0.387986
volatility,Volatility,0.181888
fund_size,Fund size,2344590000.00
ter,Expense ratio,0.5600
