# View: fund_header
# Question: What is this fund, and how has it done?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Generated: 2026-09-26T10:34:33.479599+00:00
key,label,value
return_1y,"Return, 1 year",0.051658
return_3y,"Return, 3 years",0.064326
return_5y,"Return, 5 years",0.054008
rank_3y,"Category rank, 3 years",8th of 21
worst_fall,Worst fall,-0.127314
volatility,Volatility,0.021777
fund_size,Fund size,1570036000.00
ter,Expense ratio,0.6400
