# View: fund_xray_header
# Question: How has this fund done, and against what?
# As of: 2026-09-26
# Data as of: 23 Sep 2022 (1464 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Notes:
#   - Holdings as of 23 Sep 2022 — 1464 days old. Funds disclose monthly.
#   - Benchmark comparisons are left out of this public copy: the index data is licensed for personal use. The self-hosted app shows them.
# Generated: 2026-09-26T10:37:05.987025+00:00
window_key,obs_days,return_ann,return_cum,volatility_ann,max_dd,confidence,sharpe,sortino,risk_free_pct,bench_return_ann,beta,tracking_error,alpha_ann,up_capture,down_capture,interpolated_pct
1y,365,0.004965,0.004965,0.025459,-0.026016,medium,-1.118426,-1.337121,3.3439,,,,,,,0.000000
3y,1096,0.059672,0.190100,0.031768,-0.031066,high,0.215374,0.323774,5.283,,,,,,,0.000000
5y,1824,0.058710,0.329897,0.029609,-0.031066,high,-0.080077,-0.120008,6.1081,,,,,,,0.000000
since_first_nav,3551,0.077641,1.069824,0.032341,-0.066805,high,-0.104542,-0.156724,8.1022,,,,,,,0.000000
