# View: fund_header
# Question: What is this fund, and how has it done?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Generated: 2026-09-26T10:36:04.892343+00:00
key,label,value
return_1y,"Return, 1 year",-0.061304
return_3y,"Return, 3 years",0.066070
return_5y,"Return, 5 years",0.063726
rank_3y,"Category rank, 3 years",118th of 142
worst_fall,Worst fall,-0.165922
volatility,Volatility,0.132170
fund_size,Fund size,39258050000.00
ter,Expense ratio,0.1000
