# View: fund_peers
# Question: How does it compare with funds that do the same job?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Notes:
#   - Rank 1 is the highest return, the lowest volatility, the smallest fall, the highest return for the risk and the lowest expense ratio.
#   - Ranks compare the funds open today; funds that closed or merged are not included, which tends to flatter the category's middle.
# Generated: 2026-09-26T10:33:45.776445+00:00
fund,return_3y,volatility_3y
Bandhan 10 year Constant Maturity Gilt Fund (this fund),0.074532,0.028249
ICICI Prudential 10 year Constant Maturity Gilt Fund,0.070795,0.027352
SBI 10 YEAR CONSTANT MATURITY GILT FUND,0.067308,0.027733
UTI 10 year Constant Maturity Gilt Fund,0.067006,0.027885
DSP 10 year Constant Maturity Gilt Fund,0.060786,0.028507
