# View: fund_header
# Question: What is this fund, and how has it done?
# As of: 2026-09-26
# Data as of: 26 Sep 2026 (0 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Generated: 2026-09-26T10:36:30.276242+00:00
key,label,value
return_1y,"Return, 1 year",0.051358
return_3y,"Return, 3 years",0.060008
return_5y,"Return, 5 years",0.056877
rank_3y,"Category rank, 3 years",25th of 31
volatility,Volatility,0.000817
fund_size,Fund size,931844000.00
ter,Expense ratio,0.1800
