# View: fund_header
# Question: What is this fund, and how has it done?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Generated: 2026-09-26T10:33:17.092395+00:00
key,label,value
return_1y,"Return, 1 year",0.030825
return_3y,"Return, 3 years",0.107442
return_5y,"Return, 5 years",0.097875
rank_3y,"Category rank, 3 years",45th of 74
worst_fall,Worst fall,-0.173029
volatility,Volatility,0.090200
fund_size,Fund size,0
ter,Expense ratio,0.5600
