# View: fund_portfolio
# Question: What does this fund own?
# As of: 2026-09-26
# Data as of: 31 Aug 2026 (26 days old)
# Coverage: — of portfolio value | Unresolved: 27.9% | Confidence: medium
# Source modules: m3, m0
# Notes:
#   - 27.9% of this fund's portfolio could not be identified to a company; it is shown as a separate block.
#   - This portfolio comes from Groww's page for the fund, an aggregator, not from the fund house's own file. The page carries no ISINs, so more of it is unresolved than the fund house's file would leave.
#   - Sectors are as the fund house labels them; two fund houses may name the same sector differently.
# Generated: 2026-09-26T10:33:46.045581+00:00
holding,kind,weight_pct
Unresolved Holdings,Bonds and other debt,27.874430
ICICI Bank Ltd.,Shares,5.767611
HDFC Bank Ltd.,Shares,4.440335
Reliance Industries Ltd,Shares,3.802760
State Bank Of India,Shares,3.140044
TREPS / Repo / Reverse Repo,Cash and equivalents,2.581815
Mahindra & Mahindra Ltd.,Shares,2.149083
Government Securities,Bonds and other debt,2.076618
Larsen & Toubro Limited,Shares,2.057093
Infosys Ltd,Shares,2.030389
Bajaj Finserv Limited,Shares,1.982781
JSW Steel Limited,Shares,1.959498
Sun Pharmaceutical Industries Ltd.,Shares,1.929446
AXIS Bank Ltd.,Shares,1.841734
One 97 Communications Limited,Shares,1.734271
Bharti Airtel  Ltd.,Shares,1.344888
Bharat Electronics Ltd.,Shares,1.104618
SBI Life Insurance Company Limited,Shares,1.086997
COFORGE LIMITED,Shares,1.059883
Honasa Consumer Limited,Shares,1.056344
TVS Motor Company Ltd.,Shares,0.977094
Sterlite Technologies Limited.,Shares,0.923572
POONAWALLA FINCORP LIMITED,Shares,0.898461
Meesho Limited,Shares,0.892018
Vedanta Aluminium Metal Limited,Shares,0.868612
UltraTech Cement Ltd,Shares,0.851091
Craftsman Automation Limited,Shares,0.823215
Hindustan Unilever Ltd.,Shares,0.809497
Prestige Estates Projects Limited,Shares,0.799560
AstraZeneca Pharma India Ltd.,Shares,0.777304
Indian Hotels Co. Ltd,Shares,0.763801
Divi's Laboratories Ltd.,Shares,0.761464
GE Vernova T&D India Limited,Shares,0.744440
Pidilite Industries Ltd.,Shares,0.719403
MTAR Technologies Limited,Shares,0.716928
S.V.J.ENTERPRISES LIMITED,Shares,0.715384
Jubilant Ingrevia Limited,Shares,0.705390
Billionbrains Garage Ventures Limited,Shares,0.704930
RBL Bank Limited,Shares,0.696173
Glenmark Pharmaceuticals ltd,Shares,0.694909
Grasim Industries Ltd,Shares,0.681268
ITC Ltd,Shares,0.673254
Adani Ports and Special Economic Zone Ltd,Shares,0.664164
Godrej Properties Limited,Shares,0.646960
Varun Beverages Limited,Shares,0.636847
Cholamandalam Investment and Finance Company Ltd,Shares,0.578314
Tilaknagar Industries Ltd,Shares,0.554544
Fortis Healthcare Ltd,Shares,0.541282
Canara HSBC Life Insurance Company Limited,Shares,0.540823
Bajaj Auto Limited,Shares,0.510434
Nestle India Ltd.,Shares,0.510051
Torrent Pharmaceuticals Ltd.,Shares,0.501769
Pearl Global Industries Limited,Shares,0.498605
Amber Enterprises India Limited,Shares,0.451452
Diamond Power Infrastructure Limited,Shares,0.448327
Units of Other Schemes,Other funds,0.442864
Sona BLW Precision Forgings Limited,Shares,0.408920
Bharti Hexacom Limited,Shares,0.406461
Happy Forgings Limited,Shares,0.380037
SHADOWFAX TECHNOLOGIES LIMITED,Shares,0.369881
Vishal Mega Mart Limited,Shares,0.364200
Amagi Media Labs Limited,Shares,0.359496
Power Mech Projects Limited,Shares,0.357895
Saregama India Ltd.,Shares,0.353609
E2E Networks Limited,Shares,0.350092
Eicher Motors Ltd.,Shares,0.317412
Multi Commodity Exchange of India Ltd,Shares,0.273761
Cummins India Ltd.,Shares,0.270494
Tube Investments of India Ltd,Shares,0.251689
ETHOS LIMITED,Shares,0.239503
PG Electroplast Limited,Shares,0.225085
Greenply Industries Ltd,Shares,0.210356
IDEAFORGE TECHNOLOGY LIMITED,Shares,0.191631
Dhanuka Agritech Ltd.,Shares,0.125233
Margin / Deposits,Cash and equivalents,0.076614
Cash & Bank Balance,Cash and equivalents,0.003880
Net Receivables / Payables,Cash and equivalents,-1.281091
