# View: fund_xray_header
# Question: How has this fund done, and against what?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Notes:
#   - Benchmark comparisons are left out of this public copy: the index data is licensed for personal use. The self-hosted app shows them.
# Generated: 2026-09-26T10:34:03.723310+00:00
window_key,obs_days,return_ann,return_cum,volatility_ann,max_dd,confidence,sharpe,sortino,risk_free_pct,bench_return_ann,beta,tracking_error,alpha_ann,up_capture,down_capture,interpolated_pct
1y,365,0.026578,0.026578,0.146188,-0.142957,medium,-0.192704,-0.265669,5.4749,,,,,,,0.000000
3y,1096,0.137156,0.471002,0.150162,-0.195014,high,0.456893,0.623346,6.8548,,,,,,,0.000000
5y,1824,0.119881,0.760858,0.149534,-0.206111,high,0.578076,0.787598,3.3439,,,,,,,0.000000
since_first_nav,2205,0.194808,1.930659,0.148828,-0.206111,high,1.091959,1.511646,3.2294,,,,,,,0.000000
