# View: fund_header
# Question: What is this fund, and how has it done?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Generated: 2026-09-26T10:33:43.485202+00:00
key,label,value
return_1y,"Return, 1 year",0.067752
return_3y,"Return, 3 years",0.074273
return_5y,"Return, 5 years",0.067789
rank_3y,"Category rank, 3 years",3rd of 19
worst_fall,Worst fall,-0.008063
volatility,Volatility,0.003816
fund_size,Fund size,56118604000.00
ter,Expense ratio,0.3600
