# View: fund_header
# Question: What is this fund, and how has it done?
# As of: 2026-09-26
# Data as of: 24 Sep 2026 (2 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Generated: 2026-09-26T10:35:36.592938+00:00
key,label,value
return_1y,"Return, 1 year",0.286469
return_3y,"Return, 3 years",0.268133
return_5y,"Return, 5 years",0.101726
rank_3y,"Category rank, 3 years",20th of 44
worst_fall,Worst fall,-0.399804
volatility,Volatility,0.182505
fund_size,Fund size,7650111000.00
ter,Expense ratio,0.4701
