# View: fund_portfolio
# Question: What does this fund own?
# As of: 2026-09-26
# Data as of: 31 Aug 2026 (26 days old)
# Coverage: — of portfolio value | Unresolved: 10.8% | Confidence: medium
# Source modules: m3, m0
# Notes:
#   - 10.8% of this fund's portfolio could not be identified to a company; it is shown as a separate block.
#   - This portfolio comes from Groww's page for the fund, an aggregator, not from the fund house's own file. The page carries no ISINs, so more of it is unresolved than the fund house's file would leave.
#   - Sectors are as the fund house labels them; two fund houses may name the same sector differently.
# Generated: 2026-09-26T10:33:18.481608+00:00
holding,kind,weight_pct
Unresolved Holdings,Shares,10.797730
Laurus Labs Limited,Shares,5.026764
Multi Commodity Exchange of India Ltd,Shares,4.507861
Federal Bank Ltd.,Shares,4.099075
Eicher Motors Ltd.,Shares,4.037542
Bharat Heavy Electricals Ltd.,Shares,3.576348
Hindalco Industries Ltd.,Shares,3.570429
Bharat Forge Ltd,Shares,3.370537
Cummins India Ltd.,Shares,3.329104
Adani Power Limited,Shares,3.288533
GE Vernova T&D India Limited,Shares,3.259061
AU Small Finance Bank Limited,Shares,3.057690
Polycab India Limited,Shares,3.023039
National Aluminium Co. Ltd.,Shares,2.977166
Torrent Pharmaceuticals Ltd.,Shares,2.975933
HITACHI ENERGY INDIA LIMITED,Shares,2.791949
Ather Energy Limited,Shares,2.791702
VODAFONE IDEA LIMITED,Shares,2.485884
Glenmark Pharmaceuticals ltd,Shares,2.126547
Fortis Healthcare Ltd,Shares,2.122231
Navin Fluorine International Limited,Shares,1.925916
HFCL LIMITED,Shares,1.901129
KEI Industries Ltd.,Shares,1.763018
L&T Finance Limited,Shares,1.691373
MUTHOOT FINANCE LIMITED,Shares,1.603573
Steel Authority of India Ltd.,Shares,1.560290
Anand Rathi Wealth Limited,Shares,1.541793
Apar Industries Ltd,Shares,1.453993
RBL Bank Limited,Shares,1.371620
Indian Bank,Shares,1.360522
Kirloskar Oil Engines Limited,Shares,1.357192
Syrma SGS Technology Limited,Shares,1.168892
Hindustan Copper Ltd.,Shares,1.118457
Sai Life Sciences Limited,Shares,1.005994
Craftsman Automation Limited,Shares,0.759243
Great Eastern Shipping Co. Ltd.,Shares,0.690311
NETWEB TECHNOLOGIES INDIA LIMITED,Shares,0.661825
Granules India Ltd.,Shares,0.612746
BELRISE INDUSTRIES LIMITED,Shares,0.612130
Usha Martin Ltd.,Shares,0.530866
Gabriel India Ltd.,Shares,0.415444
SCHNEIDER ELECTRIC INFRASTRUCTURE LIMITED,Shares,0.388932
Force Motors Limited,Shares,0.341949
TREPS / Repo / Reverse Repo,Cash and equivalents,0.295953
GODAWARI POWER AND ISPAT LTD.,Shares,0.288308
Chennai Petroleum Corporation Ltd.,Shares,0.282635
Gujarat Mineral Development Corpora,Shares,0.248231
Prime Focus Limited,Shares,0.169187
Net Receivables / Payables,Cash and equivalents,-0.336647
