# View: fund_portfolio
# Question: What does this fund own?
# As of: 2026-09-26
# Data as of: 31 Aug 2026 (26 days old)
# Coverage: — of portfolio value | Unresolved: 12.2% | Confidence: medium
# Source modules: m3, m0
# Notes:
#   - 12.2% of this fund's portfolio could not be identified to a company; it is shown as a separate block.
#   - This portfolio comes from Groww's page for the fund, an aggregator, not from the fund house's own file. The page carries no ISINs, so more of it is unresolved than the fund house's file would leave.
#   - Sectors are as the fund house labels them; two fund houses may name the same sector differently.
# Generated: 2026-09-26T10:33:29.999053+00:00
holding,kind,weight_pct
Unresolved Holdings,Shares,12.188260
Torrent Pharmaceuticals Ltd.,Shares,9.567664
Sun Pharmaceutical Industries Ltd.,Shares,9.194145
Cipla Ltd.,Shares,5.164047
Aurobindo Pharma Ltd.,Shares,4.534954
Ajanta Pharma Ltd.,Shares,4.223781
Sai Life Sciences Limited,Shares,4.199423
TREPS / Repo / Reverse Repo,Cash and equivalents,3.851351
Mankind Pharma Limited,Shares,3.413029
Lupin Ltd,Shares,3.100115
Abbott India Ltd.,Shares,3.031730
Emcure Pharmaceuticals Limited,Shares,2.990696
Fortis Healthcare Ltd,Shares,2.788071
Ipca Laboratories Ltd.,Shares,2.714209
Gland Pharma Limited,Shares,2.630490
Divi's Laboratories Ltd.,Shares,2.232115
Corona Remedies Limited,Shares,2.174821
Dr. Lal Pathlabs Limited,Shares,2.100968
Thyrocare Technologies Limited,Shares,1.943749
Jupiter Life Line Hospitals Limited,Shares,1.761274
Alkem Laboratories Limited,Shares,1.693434
Metropolis Healthcare Limited,Shares,1.550706
Shilpa Medicare Ltd.,Shares,1.265160
PIRAMAL PHARMA LIMITED,Shares,1.240440
Pfizer Ltd.,Shares,1.191906
Anthem Biosciences Limited,Shares,1.147434
Vijaya Diagnostic Centre Limited,Shares,1.076909
Dr. Reddy's Laboratories Ltd.,Shares,1.036129
SURAKSHA DIAGNOSTIC LIMITED,Shares,1.027677
Natco Pharma Ltd.,Shares,0.915727
GlaxoSmithkline Pharmaceuticals Ltd.,Shares,0.895895
Medi Assist Healthcare Services Limited,Shares,0.780744
Vinati Organics Ltd.,Shares,0.771494
Syngene International Limited,Shares,0.687104
Max Healthcare Institute Limited,Shares,0.661513
JUBILANT PHARMOVA LIMITED,Shares,0.504530
Net Receivables / Payables,Cash and equivalents,-0.251694
