# View: fund_drawdown
# Question: How far has it fallen, and how long did it take to recover?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: high
# Source modules: m2, m0
# Generated: 2026-09-26T10:36:51.114860+00:00
date,fund_below_high,benchmark_below_high
2013-01-04,0.000000,
2013-01-07,0.000000,
2013-01-15,0.000000,
2013-01-24,0.000000,
2013-02-05,0.000000,
2013-02-13,0.000000,
2013-02-25,0.000000,
2013-03-06,0.000000,
2013-03-14,0.000000,
2013-03-25,0.000000,
2013-04-08,0.000000,
2013-04-17,0.000000,
2013-04-30,0.000000,
2013-05-10,0.000000,
2013-05-20,0.000000,
2013-05-29,0.000000,
2013-06-07,0.000000,
2013-06-17,0.000000,
2013-06-26,0.000000,
2013-07-15,0.000000,
2013-07-16,-0.001986,
2013-07-26,0.000000,
2013-08-05,0.000000,
2013-08-14,0.000000,
2013-08-26,0.000000,
2013-09-04,0.000000,
2013-09-13,0.000000,
2013-09-24,0.000000,
2013-10-04,0.000000,
2013-10-14,0.000000,
2013-10-24,0.000000,
2013-11-05,0.000000,
2013-11-13,0.000000,
2013-11-25,0.000000,
2013-12-04,0.000000,
2013-12-12,0.000000,
2013-12-23,0.000000,
2014-01-02,0.000000,
2014-01-10,0.000000,
2014-01-22,0.000000,
2014-01-31,0.000000,
2014-02-10,0.000000,
2014-02-20,0.000000,
2014-03-04,0.000000,
2014-03-12,0.000000,
2014-03-24,0.000000,
2014-04-04,0.000000,
2014-04-16,0.000000,
2014-04-29,0.000000,
2014-05-09,0.000000,
2014-05-20,0.000000,
2014-05-29,0.000000,
2014-06-09,0.000000,
2014-06-17,0.000000,
2014-07-04,0.000000,
2014-07-11,-0.000277,
2014-07-15,0.000000,
2014-07-24,0.000000,
2014-08-05,0.000000,
2014-08-13,0.000000,
2014-08-26,0.000000,
2014-09-05,0.000000,
2014-09-15,0.000000,
2014-09-24,0.000000,
2014-10-08,0.000000,
2014-10-29,0.000000,
2014-10-30,-0.000009,
2014-11-12,0.000000,
2014-11-20,0.000000,
2014-12-09,0.000000,
2014-12-16,-0.000211,
2014-12-18,0.000000,
2014-12-30,0.000000,
2015-01-08,0.000000,
2015-01-27,0.000000,
2015-02-03,-0.000060,
2015-02-06,0.000000,
2015-02-16,0.000000,
2015-02-27,0.000000,
2015-03-11,0.000000,
2015-03-19,0.000000,
2015-03-30,0.000000,
2015-04-13,0.000000,
2015-04-22,0.000000,
2015-05-05,0.000000,
2015-05-14,0.000000,
2015-06-01,0.000000,
2015-06-02,-0.000004,
2015-06-11,0.000000,
2015-06-19,0.000000,
2015-06-30,0.000000,
2015-07-09,0.000000,
2015-07-17,0.000000,
2015-07-28,0.000000,
2015-08-06,0.000000,
2015-08-14,0.000000,
2015-09-03,0.000000,
2015-09-10,-0.000141,
2015-09-14,0.000000,
2015-09-24,0.000000,
2015-10-07,0.000000,
2015-10-15,0.000000,
2015-10-27,0.000000,
2015-11-05,0.000000,
2015-11-17,0.000000,
2015-11-27,0.000000,
2015-12-08,0.000000,
2015-12-16,0.000000,
2016-01-06,0.000000,
2016-01-12,-0.000060,
2016-01-15,0.000000,
2016-01-28,-0.000034,
2016-02-05,0.000000,
2016-02-23,-0.000081,
2016-02-29,0.000000,
2016-03-15,0.000000,
2016-03-23,-0.000177,
2016-03-29,0.000000,
2016-04-11,0.000000,
2016-04-22,0.000000,
2016-05-03,0.000000,
2016-05-12,0.000000,
2016-05-20,0.000000,
2016-05-31,0.000000,
2016-06-09,0.000000,
2016-06-17,0.000000,
2016-06-28,0.000000,
2016-07-08,0.000000,
2016-07-18,0.000000,
2016-07-27,0.000000,
2016-08-05,0.000000,
2016-08-16,0.000000,
2016-08-26,0.000000,
2016-09-07,0.000000,
2016-09-26,0.000000,
2016-09-29,-0.000080,
2016-10-06,0.000000,
2016-10-19,-0.000052,
2016-10-27,0.000000,
2016-11-08,0.000000,
2016-11-25,0.000000,
2016-12-06,0.000000,
2016-12-08,-0.001848,
2016-12-19,0.000000,
2016-12-27,-0.000004,
2017-01-05,0.000000,
2017-01-13,0.000000,
2017-02-02,0.000000,
2017-02-09,-0.001695,
2017-02-14,0.000000,
2017-03-06,0.000000,
2017-03-10,-0.000217,
2017-03-16,0.000000,
2017-04-06,-0.000254,
2017-04-10,0.000000,
2017-04-26,-0.000054,
2017-04-27,0.000000,
2017-05-09,0.000000,
2017-05-18,0.000000,
2017-05-29,0.000000,
2017-06-07,0.000000,
2017-06-15,0.000000,
2017-06-27,0.000000,
2017-07-06,0.000000,
2017-07-14,0.000000,
2017-07-25,0.000000,
2017-08-03,0.000000,
2017-08-14,0.000000,
2017-08-24,0.000000,
2017-09-13,0.000000,
2017-09-21,-0.000328,
2017-09-25,0.000000,
2017-10-04,0.000000,
2017-10-13,0.000000,
2017-10-25,0.000000,
2017-11-13,0.000000,
2017-11-14,-0.000111,
2017-11-23,0.000000,
2017-12-12,0.000000,
2017-12-19,0.000000,
2017-12-21,-0.000257,
2018-01-02,0.000000,
2018-01-16,-0.000048,
2018-01-19,0.000000,
2018-02-01,-0.000233,
2018-02-09,0.000000,
2018-02-22,-0.000094,
2018-03-05,0.000000,
2018-03-14,0.000000,
2018-04-04,0.000000,
2018-04-11,-0.000090,
2018-04-20,-0.000136,
2018-04-24,0.000000,
2018-05-10,-0.000064,
2018-05-16,-0.000139,
2018-05-24,0.000000,
2018-06-04,0.000000,
2018-06-13,0.000000,
2018-06-21,0.000000,
2018-07-02,0.000000,
2018-07-11,0.000000,
2018-07-19,0.000000,
2018-07-30,0.000000,
2018-08-08,0.000000,
2018-08-20,0.000000,
2018-08-30,0.000000,
2018-09-18,0.000000,
2018-09-25,-0.000376,
2018-10-01,0.000000,
2018-10-11,0.000000,
2018-10-22,0.000000,
2018-10-31,0.000000,
2018-11-13,0.000000,
2018-11-22,0.000000,
2018-12-04,0.000000,
2018-12-13,0.000000,
2018-12-21,0.000000,
2019-01-02,0.000000,
2019-01-11,0.000000,
2019-01-21,0.000000,
2019-01-30,0.000000,
2019-02-08,0.000000,
2019-02-18,0.000000,
2019-02-28,0.000000,
2019-03-19,0.000000,
2019-03-20,-0.000027,
2019-04-02,0.000000,
2019-04-22,0.000000,
2019-04-24,-0.000152,
2019-05-06,0.000000,
2019-05-15,0.000000,
2019-05-31,0.000000,
2019-06-07,-0.000206,
2019-06-13,0.000000,
2019-06-26,-0.000235,
2019-07-02,0.000000,
2019-07-11,0.000000,
2019-07-19,0.000000,
2019-08-07,0.000000,
2019-08-14,-0.000010,
2019-08-20,0.000000,
2019-08-29,0.000000,
2019-09-18,0.000000,
2019-09-20,-0.000544,
2019-09-30,0.000000,
2019-10-11,0.000000,
2019-10-31,0.000000,
2019-11-06,-0.000098,
2019-11-13,0.000000,
2019-11-29,0.000000,
2019-12-05,-0.000409,
2019-12-11,0.000000,
2019-12-19,0.000000,
2019-12-31,0.000000,
2020-01-09,0.000000,
2020-01-17,0.000000,
2020-01-28,0.000000,
2020-02-06,0.000000,
2020-02-14,0.000000,
2020-03-06,0.000000,
2020-03-17,-0.000833,
2020-03-24,-0.009757,
2020-03-30,0.000000,
2020-04-22,0.000000,
2020-04-28,-0.001326,
2020-05-05,0.000000,
2020-05-22,0.000000,
2020-05-29,-0.000465,
2020-06-04,0.000000,
2020-06-15,0.000000,
2020-06-23,0.000000,
2020-07-10,0.000000,
2020-07-14,-0.000015,
2020-07-21,0.000000,
2020-07-30,0.000000,
2020-08-10,0.000000,
2020-08-18,0.000000,
2020-08-27,0.000000,
2020-09-07,0.000000,
2020-09-15,0.000000,
2020-09-24,0.000000,
2020-10-06,0.000000,
2020-10-14,0.000000,
2020-10-23,0.000000,
2020-11-04,0.000000,
2020-11-23,0.000000,
2020-12-02,-0.000044,
2020-12-04,0.000000,
2020-12-14,0.000000,
2020-12-23,0.000000,
2021-01-11,0.000000,
2021-01-14,-0.000091,
2021-01-21,0.000000,
2021-02-02,0.000000,
2021-02-10,0.000000,
2021-02-22,0.000000,
2021-03-03,0.000000,
2021-03-12,0.000000,
2021-04-05,0.000000,
2021-04-08,-0.000015,
2021-04-16,0.000000,
2021-04-28,0.000000,
2021-05-07,0.000000,
2021-05-18,0.000000,
2021-05-28,0.000000,
2021-06-15,0.000000,
2021-06-16,-0.000046,
2021-06-25,0.000000,
2021-07-06,-0.000038,
2021-07-14,0.000000,
2021-07-26,0.000000,
2021-08-04,0.000000,
2021-08-12,0.000000,
2021-08-25,0.000000,
2021-09-03,0.000000,
2021-09-22,0.000000,
2021-09-29,-0.000040,
2021-10-04,0.000000,
2021-10-22,0.000000,
2021-10-27,-0.000057,
2021-11-03,0.000000,
2021-11-15,0.000000,
2021-11-25,0.000000,
2021-12-06,0.000000,
2021-12-14,0.000000,
2021-12-23,0.000000,
2022-01-10,0.000000,
2022-01-19,-0.000057,
2022-01-20,0.000000,
2022-02-02,-0.000076,
2022-02-10,0.000000,
2022-03-02,0.000000,
2022-03-03,-0.000045,
2022-03-14,0.000000,
2022-03-31,0.000000,
2022-04-08,-0.000531,
2022-04-18,0.000000,
2022-05-02,0.000000,
2022-05-05,-0.002601,
2022-05-20,-0.001727,
2022-05-31,-0.000014,
2022-06-07,-0.000342,
2022-06-14,0.000000,
2022-06-22,0.000000,
2022-07-01,0.000000,
2022-07-19,0.000000,
2022-07-27,-0.000095,
2022-07-29,0.000000,
2022-08-10,0.000000,
2022-08-22,0.000000,
2022-09-09,0.000000,
2022-09-19,0.000000,
2022-09-27,-0.000295,
2022-09-29,0.000000,
2022-10-11,-0.000286,
2022-10-19,0.000000,
2022-11-01,0.000000,
2022-11-11,0.000000,
2022-11-21,0.000000,
2022-11-30,0.000000,
2022-12-09,0.000000,
2022-12-19,0.000000,
2022-12-28,0.000000,
2023-01-06,0.000000,
2023-01-16,0.000000,
2023-01-25,0.000000,
2023-02-06,0.000000,
2023-02-14,0.000000,
2023-02-23,0.000000,
2023-03-06,0.000000,
2023-03-15,0.000000,
2023-03-27,0.000000,
2023-04-10,0.000000,
2023-04-19,0.000000,
2023-04-28,0.000000,
2023-05-11,0.000000,
2023-05-19,0.000000,
2023-05-30,0.000000,
2023-06-08,0.000000,
2023-06-16,0.000000,
