# View: fund_portfolio
# Question: What does this fund own?
# As of: 2026-09-26
# Data as of: 31 Aug 2026 (26 days old)
# Coverage: — of portfolio value | Unresolved: 1.8% | Confidence: medium
# Source modules: m3, m0
# Notes:
#   - This portfolio comes from Groww's page for the fund, an aggregator, not from the fund house's own file. The page carries no ISINs, so more of it is unresolved than the fund house's file would leave.
#   - Sectors are as the fund house labels them; two fund houses may name the same sector differently.
# Generated: 2026-09-26T10:33:28.891041+00:00
holding,kind,weight_pct
Hindustan Aeronautics Limited,Shares,21.401932
Bharat Electronics Ltd.,Shares,19.515673
Bharat Forge Ltd,Shares,13.920999
Solar Industries India Limited,Shares,12.153597
Mazagon Dock Shipbuilders Limited,Shares,4.674833
MTAR Technologies Limited,Shares,3.749563
Astra Microwave Products Ltd.,Shares,3.498365
Data Patterns (India) Limited,Shares,3.382549
Cochin Shipyard Limited,Shares,3.171281
Bharat Dynamics Limited,Shares,2.915741
Zen Technologies Ltd.,Shares,2.035552
Garden Reach Shipbuilders & Engineers Limited,Shares,1.864651
Unresolved Holdings,Shares,1.837029
Apollo Micro Systems Limited,Shares,1.548195
Paras Defence and Space Technologies Limited,Shares,1.262645
Dynamatic Technologies Ltd.,Shares,1.165039
AXISCADES TECHNOLOGIES LIMITED,Shares,0.741845
Aequs Limited,Shares,0.697144
Mishra Dhatu Nigam Limited,Shares,0.501925
TREPS / Repo / Reverse Repo,Cash and equivalents,0.421978
Net Receivables / Payables,Cash and equivalents,-0.460536
