# View: fund_portfolio
# Question: What does this fund own?
# As of: 2026-09-26
# Data as of: 31 Aug 2026 (26 days old)
# Coverage: — of portfolio value | Unresolved: 12.6% | Confidence: medium
# Source modules: m3, m0
# Notes:
#   - 12.6% of this fund's portfolio could not be identified to a company; it is shown as a separate block.
#   - This portfolio comes from Groww's page for the fund, an aggregator, not from the fund house's own file. The page carries no ISINs, so more of it is unresolved than the fund house's file would leave.
#   - Sectors are as the fund house labels them; two fund houses may name the same sector differently.
# Generated: 2026-09-26T10:33:43.400841+00:00
holding,kind,weight_pct
COFORGE LIMITED,Shares,0.713318
KAYNES TECHNOLOGY INDIA LIMITED,Shares,0.713279
Aditya Infotech Limited,Shares,0.706235
Laurus Labs Limited,Shares,0.704372
Gujarat Fluorochemicals Limited,Shares,0.698920
Crompton Greaves Consumer Electricals Limited,Shares,0.693927
PG Electroplast Limited,Shares,0.690235
NIVA BUPA HEALTH INSURANCE COMPANY LIMITED,Shares,0.670457
Jubilant Ingrevia Limited,Shares,0.667783
Computer Age Management Services Limited,Shares,0.660225
Reliance Industries Ltd,Shares,0.651514
Balrampur Chini Mills Ltd.,Shares,0.647338
Carborundum Universal Ltd.,Shares,0.636273
Pine Labs Limited,Shares,0.631383
Ahluwalia Contracts (India) Ltd,Shares,0.629743
Equitas Small Finance Bank Limited,Shares,0.629253
Azad Engineering Limited,Shares,0.625032
Timken India Ltd,Shares,0.618829
Amber Enterprises India Limited,Shares,0.597035
Grindwell Norton Ltd.,Shares,0.576232
Apar Industries Ltd,Shares,0.574611
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,Shares,0.571842
Neogen Chemicals Limited,Shares,0.566851
Chalet Hotels Limited,Shares,0.536663
RHI MAGNESITA INDIA LIMITED,Shares,0.514473
Gokaldas Exports Ltd,Shares,0.509230
Anant Raj Limited,Shares,0.507367
Rolex Rings Limited,Shares,0.501942
Devyani International Limited,Shares,0.499146
India Shelter Finance Corporation Limited,Shares,0.494336
Emcure Pharmaceuticals Limited,Shares,0.480763
Time Technoplast Limited,Shares,0.473493
Government Securities,Bonds and other debt,0.472088
Central Depository Services (India) Ltd.,Shares,0.467288
Delhivery Limited,Shares,0.465395
Aptus Value Housing Finance India Limited,Shares,0.443440
Onesource Specialty Pharma Limited,Shares,0.442741
Coal India Limited,Shares,0.425405
Tenneco Clean Air India Limited,Shares,0.404311
Orient Electric Limited,Shares,0.385553
TATA CONSUMER PRODUCTS LIMITED,Shares,0.363842
Bharat Dynamics Limited,Shares,0.354787
Aarti Industries Ltd,Shares,0.332311
Chemplast Sanmar Limited,Shares,0.325518
BIRLASOFT LIMITED,Shares,0.310566
CESC Limited,Shares,0.278033
Havells India Limited,Shares,0.251449
ELLENBARRIE INDUSTRIAL GASES LIMITED,Shares,0.240272
STRIDES PHARMA SCIENCE LIMITED,Shares,0.239569
Ather Energy Limited,Shares,0.236542
PNC Infratech Limited,Shares,0.227658
Suprajit Engineering Ltd.,Shares,0.221084
Alicon Castalloy Limited,Shares,0.213989
SBFC Finance Limited,Shares,0.200816
Midwest Limited,Shares,0.197627
Firstsource Solutions Ltd.,Shares,0.185749
TRAVEL FOOD SERVICES LIMITED,Shares,0.185719
PDS LIMITED,Shares,0.163781
POWER GRID CORPORATION OF INDIA LIMITED,Shares,0.156364
SHRIRAM PISTONS & RINGS LTD,Shares,0.107070
Jain Resource Recycling Limited,Shares,0.040526
Net Receivables / Payables,Cash and equivalents,-0.270319
