# View: fund_header
# Question: What is this fund, and how has it done?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Generated: 2026-09-26T10:36:58.825588+00:00
key,label,value
return_1y,"Return, 1 year",0.039608
return_3y,"Return, 3 years",0.156408
return_5y,"Return, 5 years",0.152246
rank_3y,"Category rank, 3 years",40th of 101
worst_fall,Worst fall,-0.505953
volatility,Volatility,0.168530
fund_size,Fund size,9757435000.00
ter,Expense ratio,1.7800
