# View: fund_portfolio
# Question: What does this fund own?
# As of: 2026-09-26
# Data as of: 31 Aug 2026 (26 days old)
# Coverage: — of portfolio value | Unresolved: 59.4% | Confidence: medium
# Source modules: m3, m0
# Notes:
#   - 59.4% of this fund's portfolio could not be identified to a company; it is shown as a separate block.
#   - This portfolio comes from Groww's page for the fund, an aggregator, not from the fund house's own file. The page carries no ISINs, so more of it is unresolved than the fund house's file would leave.
# Generated: 2026-09-26T10:33:15.736922+00:00
holding,kind,weight_pct
Unresolved Holdings,Bonds and other debt,59.363484
Government Securities,Bonds and other debt,27.390502
TREPS / Repo / Reverse Repo,Cash and equivalents,5.506305
EMBASSY OFFICE PARKS REIT,"REITs, InvITs and other",4.664146
Net Receivables / Payables,Cash and equivalents,1.797504
Brookfield India Real Estate Trust,"REITs, InvITs and other",1.040479
MINDSPACE BUSINESS PARKS REIT,"REITs, InvITs and other",0.237580
