# View: fund_header
# Question: What is this fund, and how has it done?
# As of: 2026-09-26
# Data as of: 24 Sep 2026 (2 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Generated: 2026-09-26T10:34:01.314756+00:00
key,label,value
return_1y,"Return, 1 year",0.103391
return_3y,"Return, 3 years",0.153287
return_5y,"Return, 5 years",
rank_3y,"Category rank, 3 years",39th of 44
worst_fall,Worst fall,-0.177349
volatility,Volatility,0.148814
fund_size,Fund size,392962000.00
ter,Expense ratio,0.5600
