# View: fund_xray_header
# Question: How has this fund done, and against what?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Notes:
#   - Benchmark comparisons are left out of this public copy: the index data is licensed for personal use. The self-hosted app shows them.
# Generated: 2026-09-26T10:34:08.477269+00:00
window_key,obs_days,return_ann,return_cum,volatility_ann,max_dd,confidence,sharpe,sortino,risk_free_pct,bench_return_ann,beta,tracking_error,alpha_ann,up_capture,down_capture,interpolated_pct
1y,365,0.000000,0.000000,0.138479,-0.128985,medium,-0.395360,-0.549413,5.4749,,,,,,,0.000000
3y,1096,0.113486,0.380962,0.135527,-0.181978,high,0.331580,0.458032,6.8548,,,,,,,0.000000
5y,1824,0.095939,0.580606,0.137285,-0.186429,high,0.455257,0.625419,3.3439,,,,,,,0.000000
since_first_nav,5014,0.146403,5.533067,0.154379,-0.342724,high,0.423510,0.583186,8.1022,,,,,,,0.000000
