# View: fund_portfolio
# Question: What does this fund own?
# As of: 2026-09-26
# Data as of: 31 Aug 2026 (26 days old)
# Coverage: — of portfolio value | Unresolved: 14.4% | Confidence: medium
# Source modules: m3, m0
# Notes:
#   - 14.4% of this fund's portfolio could not be identified to a company; it is shown as a separate block.
#   - This portfolio comes from Groww's page for the fund, an aggregator, not from the fund house's own file. The page carries no ISINs, so more of it is unresolved than the fund house's file would leave.
#   - Sectors are as the fund house labels them; two fund houses may name the same sector differently.
# Generated: 2026-09-26T10:33:44.587417+00:00
holding,kind,weight_pct
Unresolved Holdings,Shares,14.438736
ICICI Bank Ltd.,Shares,5.778903
HDFC Bank Ltd.,Shares,4.006916
Divi's Laboratories Ltd.,Shares,3.392411
Reliance Industries Ltd,Shares,3.289721
Sona BLW Precision Forgings Limited,Shares,2.892120
Ather Energy Limited,Shares,2.771098
Federal Bank Ltd.,Shares,2.766860
Bajaj Finance Limited,Shares,2.622750
UNO Minda Limited,Shares,2.506367
State Bank Of India,Shares,2.403222
UltraTech Cement Ltd,Shares,2.290822
HEG Ltd.,Shares,2.066982
PETRONET LNG LTD.,Shares,1.899852
Vedanta Aluminium Metal Limited,Shares,1.888106
Thermax Ltd.,Shares,1.867255
AXIS Bank Ltd.,Shares,1.848328
Page Industries Ltd.,Shares,1.845633
RUBICON RESEARCH LIMITED,Shares,1.819422
AIA Engineering Ltd.,Shares,1.765815
Exide Industries Ltd.,Shares,1.736159
Neuland Laboratories Limited.,Shares,1.587577
PIRAMAL PHARMA LIMITED,Shares,1.491566
Kajaria Ceramics Ltd,Shares,1.458739
RBL Bank Limited,Shares,1.453253
Bharat Dynamics Limited,Shares,1.428259
Cash & Bank Balance,Cash and equivalents,1.315888
Asian Paints Ltd.,Shares,1.296271
Multi Commodity Exchange of India Ltd,Shares,1.287368
Hindustan Unilever Ltd.,Shares,1.194931
GlaxoSmithkline Pharmaceuticals Ltd.,Shares,1.183001
Blue Star Ltd,Shares,1.148913
Net Receivables / Payables,Cash and equivalents,1.105229
MTAR Technologies Limited,Shares,1.084893
Max Financial Services Limited,Shares,0.985555
Infosys Ltd,Shares,0.964509
Hindustan Copper Ltd.,Shares,0.932157
Amber Enterprises India Limited,Shares,0.909146
PG Electroplast Limited,Shares,0.898375
Cummins India Ltd.,Shares,0.870181
United Spirits Limited,Shares,0.858651
RHI MAGNESITA INDIA LIMITED,Shares,0.750274
SEDEMAC MECHATRONICS LIMITED,Shares,0.743627
Go Digit General Insurance Limited,Shares,0.697625
Safari Industries (India) Ltd.,Shares,0.592091
MUTHOOT FINANCE LIMITED,Shares,0.572867
Nazara Technologies Limited,Shares,0.570894
OBEROI REALTY LIMITED,Shares,0.567572
Metro Brands Limited,Shares,0.520981
Sterlite Technologies Limited.,Shares,0.501615
Sun Pharmaceutical Industries Ltd.,Shares,0.478002
Mahindra & Mahindra Ltd.,Shares,0.466041
JSW CEMENT LIMITED,Shares,0.459838
SUMITOMO CHEMICAL INDIA LIMITED,Shares,0.456151
CarTrade Tech Limited,Shares,0.438629
SCHNEIDER ELECTRIC INFRASTRUCTURE LIMITED,Shares,0.434098
KSB LIMITED,Shares,0.397527
Units of Other Schemes,Other funds,0.366294
Pondy Oxides & Chemicals Limited,Shares,0.366148
Onesource Specialty Pharma Limited,Shares,0.361431
Vesuvius India Ltd.,Shares,0.335220
SENORES PHARMACEUTICALS LIMITED,Shares,0.292607
JSW Steel Limited,Shares,0.241736
Pearl Global Industries Limited,Shares,0.030799
Derivative Positions,Derivatives,0.005993
