# View: fund_header
# Question: What is this fund, and how has it done?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Generated: 2026-09-26T10:36:17.432891+00:00
key,label,value
return_1y,"Return, 1 year",0.278480
return_3y,"Return, 3 years",0.217852
return_5y,"Return, 5 years",0.103236
rank_3y,"Category rank, 3 years",5th of 29
worst_fall,Worst fall,-0.299061
volatility,Volatility,0.191008
fund_size,Fund size,3302008000.00
ter,Expense ratio,1.3900
