# View: fund_header
# Question: What is this fund, and how has it done?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Generated: 2026-09-26T10:33:39.514817+00:00
key,label,value
return_1y,"Return, 1 year",0.064334
return_3y,"Return, 3 years",0.082532
return_5y,"Return, 5 years",0.072814
rank_3y,"Category rank, 3 years",4th of 12
worst_fall,Worst fall,-0.073274
volatility,Volatility,0.011994
fund_size,Fund size,20849656000.00
ter,Expense ratio,0.7200
