# View: fund_consistency
# Question: Was the return steady, or a few good years?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: high
# Source modules: m2, m0
# Generated: 2026-09-26T10:36:43.229422+00:00
stretch_ending,fund_return,benchmark_return
2025-10-09,0.082847,
2025-10-16,0.081053,
2025-10-23,0.081251,
2025-10-30,0.080495,
2025-11-06,0.081638,
2025-11-13,0.079140,
2025-11-20,0.078284,
2025-11-27,0.078470,
2025-12-04,0.077616,
2025-12-11,0.077458,
2025-12-18,0.078187,
2025-12-24,0.078516,
2026-01-01,0.078912,
2026-01-08,0.077811,
2026-01-14,0.077757,
2026-01-22,0.077247,
2026-01-29,0.077949,
2026-02-05,0.077944,
2026-02-12,0.079043,
2026-02-18,0.079533,
2026-02-26,0.080225,
2026-03-05,0.080302,
2026-03-12,0.079672,
2026-03-18,0.079177,
2026-03-25,0.077570,
2026-04-02,0.074699,
2026-04-09,0.074634,
2026-04-16,0.075023,
2026-04-23,0.074648,
2026-04-30,0.074426,
2026-05-07,0.074506,
2026-05-14,0.073948,
2026-05-21,0.071774,
2026-05-27,0.071853,
2026-06-04,0.071975,
2026-06-11,0.073104,
2026-06-18,0.073950,
2026-06-25,0.074812,
2026-07-02,0.075112,
2026-07-09,0.075318,
2026-07-16,0.074620,
2026-07-23,0.074009,
2026-07-30,0.075130,
2026-08-06,0.075892,
2026-08-13,0.076203,
2026-08-20,0.076264,
2026-08-27,0.076070,
2026-09-03,0.075863,
2026-09-10,0.076168,
2026-09-17,0.075334,
2026-09-24,0.075068,
