# View: fund_xray_header
# Question: How has this fund done, and against what?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Notes:
#   - Benchmark comparisons are left out of this public copy: the index data is licensed for personal use. The self-hosted app shows them.
# Generated: 2026-09-26T10:33:25.613739+00:00
window_key,obs_days,return_ann,return_cum,volatility_ann,max_dd,confidence,sharpe,sortino,risk_free_pct,bench_return_ann,beta,tracking_error,alpha_ann,up_capture,down_capture,interpolated_pct
1y,365,0.048331,0.048331,0.153614,-0.129533,medium,-0.041780,-0.058813,5.4749,,,,,,,0.000000
3y,1096,0.113761,0.381989,0.153035,-0.205138,high,0.295442,0.400133,6.8548,,,,,,,0.000000
5y,1824,0.072617,0.419514,0.155008,-0.277643,high,0.252748,0.338512,3.3439,,,,,,,0.000000
since_first_nav,5014,0.144229,5.364887,0.169860,-0.392544,high,0.372112,0.506877,8.1022,,,,,,,0.000000
