# View: fund_header
# Question: What is this fund, and how has it done?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Generated: 2026-09-26T10:37:12.039930+00:00
key,label,value
return_1y,"Return, 1 year",0.063621
return_3y,"Return, 3 years",0.072790
return_5y,"Return, 5 years",0.065064
rank_3y,"Category rank, 3 years",12th of 20
worst_fall,Worst fall,-0.051423
volatility,Volatility,0.004723
fund_size,Fund size,26193636000.00
ter,Expense ratio,
