# View: fund_xray_header
# Question: How has this fund done, and against what?
# As of: 2026-09-26
# Data as of: 25 Sep 2026 (1 days old)
# Coverage: — of portfolio value | Unresolved: — | Confidence: medium
# Source modules: m2, m0
# Notes:
#   - Benchmark comparisons are left out of this public copy: the index data is licensed for personal use. The self-hosted app shows them.
# Generated: 2026-09-26T10:37:26.599287+00:00
window_key,obs_days,return_ann,return_cum,volatility_ann,max_dd,confidence,sharpe,sortino,risk_free_pct,bench_return_ann,beta,tracking_error,alpha_ann,up_capture,down_capture,interpolated_pct
1y,365,-0.080201,-0.080201,0.136964,-0.160544,medium,-0.985295,-1.337967,5.4749,,,,,,,0.000000
3y,1096,0.049738,0.156913,0.132730,-0.160544,high,-0.141716,-0.200921,6.8548,,,,,,,0.000000
5y,1824,0.054421,0.303189,0.138629,-0.160764,high,0.151354,0.213288,3.3439,,,,,,,0.000000
since_first_nav,4041,0.111367,2.218842,0.161608,-0.379016,high,0.229036,0.319532,7.4353,,,,,,,0.000000
