# View: fund_portfolio
# Question: What does this fund own?
# As of: 2026-09-26
# Data as of: 31 Aug 2026 (26 days old)
# Coverage: — of portfolio value | Unresolved: 12.8% | Confidence: medium
# Source modules: m3, m0
# Notes:
#   - 12.8% of this fund's portfolio could not be identified to a company; it is shown as a separate block.
#   - This portfolio comes from Groww's page for the fund, an aggregator, not from the fund house's own file. The page carries no ISINs, so more of it is unresolved than the fund house's file would leave.
#   - Sectors are as the fund house labels them; two fund houses may name the same sector differently.
# Generated: 2026-09-26T10:33:41.213626+00:00
holding,kind,weight_pct
Unresolved Holdings,Shares,12.792672
HDFC Bank Ltd.,Shares,5.413489
ICICI Bank Ltd.,Shares,5.193555
Reliance Industries Ltd,Shares,4.301511
Bharti Airtel  Ltd.,Shares,2.747232
Larsen & Toubro Limited,Shares,2.360571
State Bank Of India,Shares,2.270442
Infosys Ltd,Shares,1.982884
AXIS Bank Ltd.,Shares,1.861583
Mahindra & Mahindra Ltd.,Shares,1.460982
Bajaj Finance Limited,Shares,1.412580
ITC Ltd,Shares,1.228036
Tata Consultancy Services Ltd.,Shares,1.221423
Sun Pharmaceutical Industries Ltd.,Shares,1.047901
Maruti Suzuki India  Ltd.,Shares,0.881147
Cash & Bank Balance,Cash and equivalents,0.872795
Hindustan Unilever Ltd.,Shares,0.870312
TATA STEEL LIMITED,Shares,0.759815
Bharat Electronics Ltd.,Shares,0.740162
Hindalco Industries Ltd.,Shares,0.733084
HCL Technologies Ltd,Shares,0.689804
UltraTech Cement Ltd,Shares,0.675429
Bajaj Auto Limited,Shares,0.669965
BSE Ltd.,Shares,0.668754
Grasim Industries Ltd,Shares,0.634230
JSW Steel Limited,Shares,0.611565
Divi's Laboratories Ltd.,Shares,0.599892
Asian Paints Ltd.,Shares,0.598370
POWER GRID CORPORATION OF INDIA LIMITED,Shares,0.595079
InterGlobe Aviation Limited,Shares,0.590702
Adani Ports and Special Economic Zone Ltd,Shares,0.586014
Bajaj Finserv Limited,Shares,0.583344
Eicher Motors Ltd.,Shares,0.546460
Nestle India Ltd.,Shares,0.535003
TVS Motor Company Ltd.,Shares,0.508551
Coal India Limited,Shares,0.479833
Hindustan Aeronautics Limited,Shares,0.454219
Oil And Natural Gas Corporation Ltd,Shares,0.448972
Federal Bank Ltd.,Shares,0.438354
Multi Commodity Exchange of India Ltd,Shares,0.432486
Adani Enterprises Ltd.,Shares,0.411343
Adani Power Limited,Shares,0.409666
Cholamandalam Investment and Finance Company Ltd,Shares,0.400663
Cipla Ltd.,Shares,0.395385
Jio Financial Services Limited,Shares,0.394857
SBI Life Insurance Company Limited,Shares,0.389920
Max Healthcare Institute Limited,Shares,0.386691
Samvardhana Motherson International Limited,Shares,0.375980
Laurus Labs Limited,Shares,0.371540
Torrent Pharmaceuticals Ltd.,Shares,0.370578
One 97 Communications Limited,Shares,0.360426
Hero MotoCorp Limited,Shares,0.352788
Dr. Reddy's Laboratories Ltd.,Shares,0.350894
COFORGE LIMITED,Shares,0.344498
Cummins India Ltd.,Shares,0.343784
TATA CONSUMER PRODUCTS LIMITED,Shares,0.336892
IndusInd Bank Ltd.,Shares,0.333880
PB Fintech Limited,Shares,0.323480
Indian Hotels Co. Ltd,Shares,0.323107
Bharat Heavy Electricals Ltd.,Shares,0.321741
Avenue Supermarts Limited,Shares,0.313358
CG Power and Industrial Solutions Limited,Shares,0.313172
Britannia Industries Ltd.,Shares,0.308391
Dixon Technologies (India) Limited,Shares,0.307056
AU Small Finance Bank Limited,Shares,0.306652
Persistent Systems Limited,Shares,0.303082
HDFC LIFE INSURANCE COMPANY LIMITED,Shares,0.291439
Tata Power Co. Ltd,Shares,0.288583
SUZLON ENERGY LTD.,Shares,0.288179
IDFC FIRST BANK LIMITED,Shares,0.284391
Bharat Forge Ltd,Shares,0.279765
GE Vernova T&D India Limited,Shares,0.274642
Varun Beverages Limited,Shares,0.272997
HDFC Asset Management Company Limited,Shares,0.266539
Lupin Ltd,Shares,0.264987
LIFE INSURANCE CORPORATION OF INDIA,Shares,0.264397
Pidilite Industries Ltd.,Shares,0.260733
Indian Oil Corporation Ltd.,Shares,0.259181
Polycab India Limited,Shares,0.251885
Bajaj Holdings & Investment Limited,Shares,0.251264
Info Edge(India) Ltd.,Shares,0.250674
Ashok Leyland Ltd.,Shares,0.250581
INDUS TOWERS LIMITED,Shares,0.249774
Wipro  Ltd.,Shares,0.249153
Power Finance Corporation Ltd,Shares,0.244154
Solar Industries India Limited,Shares,0.244092
Gail (India) Ltd.,Shares,0.238721
FSN E-Commerce Ventures Limited,Shares,0.238504
Aurobindo Pharma Ltd.,Shares,0.236951
Fortis Healthcare Ltd,Shares,0.235647
DLF LIMITED,Shares,0.221055
Bank Of Baroda,Shares,0.220714
United Spirits Limited,Shares,0.219472
Marico Limited,Shares,0.216429
Bosch Ltd,Shares,0.215777
HITACHI ENERGY INDIA LIMITED,Shares,0.213821
Canara Bank,Shares,0.212672
Max Financial Services Limited,Shares,0.208046
Bank of India,Shares,0.207488
Adani Green Energy Limited,Shares,0.203079
APL Apollo Tubes Limited,Shares,0.201775
REC LIMITED,Shares,0.201340
Yes Bank Ltd.,Shares,0.199943
ABB India Limited,Shares,0.199912
SWIGGY LIMITED,Shares,0.199509
VODAFONE IDEA LIMITED,Shares,0.196714
Punjab National Bank,Shares,0.196155
ICICI Lombard General Insurance Company Limited,Shares,0.189884
Glenmark Pharmaceuticals ltd,Shares,0.186189
SRF Ltd.,Shares,0.185382
Sona BLW Precision Forgings Limited,Shares,0.181750
Godrej Consumer Products Ltd.,Shares,0.180601
Siemens Ltd.,Shares,0.177682
The Phoenix Mills Ltd.,Shares,0.176844
KEI Industries Ltd.,Shares,0.176627
Hindustan Petroleum Corporation Ltd,Shares,0.175137
National Aluminium Co. Ltd.,Shares,0.170573
Ather Energy Limited,Shares,0.164301
Karur Vysya Bank Ltd.,Shares,0.163711
Mphasis Limited,Shares,0.160234
MUTHOOT FINANCE LIMITED,Shares,0.159209
Navin Fluorine International Limited,Shares,0.159178
JSW Energy Limited,Shares,0.159054
Indian Bank,Shares,0.158340
UPL Limited,Shares,0.157222
HYUNDAI MOTOR INDIA LIMITED,Shares,0.156757
Havells India Limited,Shares,0.156322
Welspun Corp Limited,Shares,0.156260
SUNDARAM FINANCE LTD,Shares,0.155887
Alkem Laboratories Limited,Shares,0.155546
Vishal Mega Mart Limited,Shares,0.153776
Oracle Financial Services Software Limited,Shares,0.149119
Apar Industries Ltd,Shares,0.148933
Tube Investments of India Ltd,Shares,0.148095
Zydus Lifesciences Limited,Shares,0.144866
NHPC Limited,Shares,0.144183
Hindustan Zinc Ltd.,Shares,0.142786
Steel Authority of India Ltd.,Shares,0.140581
Prestige Estates Projects Limited,Shares,0.137352
Ipca Laboratories Ltd.,Shares,0.136793
L&T Finance Limited,Shares,0.136545
Mankind Pharma Limited,Shares,0.136545
Godrej Properties Limited,Shares,0.135862
Voltas Ltd.,Shares,0.135800
Oil India Limited,Shares,0.131391
Delhivery Limited,Shares,0.127417
HFCL LIMITED,Shares,0.127200
Ambuja Cements Ltd.,Shares,0.124716
Colgate-Palmolive (India) Ltd.,Shares,0.124654
Central Depository Services (India) Ltd.,Shares,0.124592
Waaree Energies Limited,Shares,0.124313
RBL Bank Limited,Shares,0.117203
Lloyds Metals and Energy Limited,Shares,0.116458
UNO Minda Limited,Shares,0.115712
TORRENT POWER LIMITED,Shares,0.115216
Kalyan Jewellers India Limited,Shares,0.115154
Gland Pharma Limited,Shares,0.114688
Supreme Industries Ltd.,Shares,0.114253
